je_package	je_class	je_test_method	je_test_path	je_test_doc	noxu_status	noxu_test_path	noxu_test_method	effort_estimate	priority	notes
com/sleepycat/je/rep/arb	ArbiterTest	testBootOrderOneRepTwoRep	test/com/sleepycat/je/rep/arb/ArbiterTest.java	Test that a rep group with an Arbiter and one Rep Node is provides write availability.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	testFlipMaster	test/com/sleepycat/je/rep/arb/ArbiterTest.java	This test uses the arbiter to flip flop the Master between two rep nodes.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	testQuad	test/com/sleepycat/je/rep/arb/ArbiterTest.java	This test exercises the situation when a rep node is added to a group consisting of two rep nodes and an arbiter.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	testQuadElection	test/com/sleepycat/je/rep/arb/ArbiterTest.java	Tests that the Arbiter is a election participant when the replication group consists of three rep nodes and an Arbiter.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	testPing	test/com/sleepycat/je/rep/arb/ArbiterTest.java	Tests that ping works on the Arbiter.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	testGroupAckAndReJoin	test/com/sleepycat/je/rep/arb/ArbiterTest.java	Test Arbiter Monitor events are fired and that the correct transactions are being acked by the Arbiter.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	multiArbs	test/com/sleepycat/je/rep/arb/ArbiterTest.java	Tests that an Arbiter cannot be started if there is an Arbiter with the same configuration already running.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	testReconfigureRG	test/com/sleepycat/je/rep/arb/ArbiterTest.java	Tests online rep group configuration changes.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	testRepGroupAdmin	test/com/sleepycat/je/rep/arb/ArbiterTest.java	Tests that the Arbiter can be used as the port in order to create a ReplicationGroupAdmin object.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	testArbiterSSL	test/com/sleepycat/je/rep/arb/ArbiterTest.java	Tests Arbiter configured with SSL.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
com/sleepycat/je/rep/arb	ArbiterTest	testArbiterLogging	test/com/sleepycat/je/rep/arb/ArbiterTest.java	Test Arbiter logging is mutable.	OUT-OF-SCOPE			small	low	Arbiter node tests; Noxu's NodeType has Arbiter variant but the role is not implemented (per claim audit)
