je_package	je_class	je_test_method	je_test_path	je_test_doc	noxu_status	noxu_test_path	noxu_test_method	effort_estimate	priority	notes
com/sleepycat/je/rep/vlsn	VLSNBucketTest	testOutOfOrderPuts	test/com/sleepycat/je/rep/vlsn/VLSNBucketTest.java		PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_out_of_order_puts	small	medium	name-match heuristic; 2 candidate Noxu tests
com/sleepycat/je/rep/vlsn	VLSNBucketTest	testGetNonNullWithHoles	test/com/sleepycat/je/rep/vlsn/VLSNBucketTest.java	Make a list of vlsn->lsns mappings for test data: vlsn=1,lsn=3/10, vlsn=2,lsn=3/20, ...	PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_get_non_null_with_holes	small	medium	name-match heuristic
com/sleepycat/je/rep/vlsn	VLSNBucketTest	testRemoveFromTail	test/com/sleepycat/je/rep/vlsn/VLSNBucketTest.java		PORTED-PARTIAL	crates/noxu-rep/tests/je_vlsn_index_test.rs	test_remove_from_tail_index_level	medium	medium	wave-6 port; index-level adapted (Noxu has no per-bucket removeFromTail)
com/sleepycat/je/rep/vlsn	VLSNBucketTest	testTruncateAfterFileOffset	test/com/sleepycat/je/rep/vlsn/VLSNBucketTest.java	[#20796] Truncate a bucket when the truncation point is between the last file offset and the last vlsn.	PORTED-PARTIAL	crates/noxu-rep/tests/je_vlsn_index_test.rs	test_truncate_after_file_offset	large	medium	wave-6 port; Noxu truncate_after only clamps range and removes whole buckets
com/sleepycat/je/rep/vlsn	VLSNCacheTest	testCacheValues	test/com/sleepycat/je/rep/vlsn/VLSNCacheTest.java	White box test that checks that all values allowed for VLSNs, and special/boundary values, can be stored into and retrieved from the cache.	NOT-PORTED			large	medium	no matching test by name (snake=cache_values); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNCacheTest	testEvictLNs	test/com/sleepycat/je/rep/vlsn/VLSNCacheTest.java	After eviction of LNs, the version is available although the vlsnCache without having to fetch the LNs.	NOT-PORTED			large	medium	no matching test by name (snake=evict_l_ns); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNCacheTest	testEvictBINs	test/com/sleepycat/je/rep/vlsn/VLSNCacheTest.java	After eviction of BINs, the version is only available by fetching the LNs.	NOT-PORTED			large	medium	no matching test by name (snake=evict_bi_ns); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNCacheTest	testNoEviction	test/com/sleepycat/je/rep/vlsn/VLSNCacheTest.java	With no eviction, LNs are resident so version is available without any fetching even though the vlsnCache is empty.	NOT-PORTED			large	medium	no matching test by name (snake=no_eviction); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNCacheTest	testNonTxnlEviction	test/com/sleepycat/je/rep/vlsn/VLSNCacheTest.java	In a ReplicatedEnvironment it is possible to have non-txnl databases, although currently these are only allowed for internal databases.	NOT-PORTED			large	medium	no matching test by name (snake=non_txnl_eviction); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNCacheTest	testInsertAndDelete	test/com/sleepycat/je/rep/vlsn/VLSNCacheTest.java	Tests that vlsnCache is adjusted correctly after movement of a slot due to an insertion or deletion.	NOT-PORTED			large	medium	no matching test by name (snake=insert_and_delete); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNCacheTest	testSplit	test/com/sleepycat/je/rep/vlsn/VLSNCacheTest.java	Tests that vlsnCache is adjusted correctly after movement of slots due to a split.	NOT-PORTED			large	medium	no matching test by name (snake=split); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNCacheTest	testSecondaryVersion	test/com/sleepycat/je/rep/vlsn/VLSNCacheTest.java	Checks that the version returned by a secondary cursor is actually the version of the associated primary record.	NOT-PORTED			medium	medium	no matching test by name (snake=secondary_version); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNCleanerTest	testBasic	test/com/sleepycat/je/rep/vlsn/VLSNCleanerTest.java		PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_basic	small	medium	name-match heuristic
com/sleepycat/je/rep/vlsn	VLSNConsistencyTest	testVLSNConsistency	test/com/sleepycat/je/rep/vlsn/VLSNConsistencyTest.java	Test that the VLSNs in the durable VLSNIndex and the recovery cache are consistent, no matter what happens.	NOT-PORTED			large	medium	no matching test by name (snake=vlsn_consistency); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNConsistencyTest	testCheckpointerAhead	test/com/sleepycat/je/rep/vlsn/VLSNConsistencyTest.java	[#20165] All feeders must wait for the same vlsn, but the checkpointer is picking a vlsn to wait for that may be great than any currently registed in the VLSNIndex.	NOT-PORTED			large	medium	no matching test by name (snake=checkpointer_ahead); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNIndexTest	testNonFlushedGets	test/com/sleepycat/je/rep/vlsn/VLSNIndexTest.java		PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_index.rs	test_non_flushed_gets	small	medium	name-match heuristic
com/sleepycat/je/rep/vlsn	VLSNIndexTest	testFlushedGets	test/com/sleepycat/je/rep/vlsn/VLSNIndexTest.java		PORTED-PARTIAL	crates/noxu-rep/tests/je_vlsn_index_test.rs	test_basic_gets	medium	medium	wave-6 port; persistence layer not exercised at this level
com/sleepycat/je/rep/vlsn	VLSNIndexTest	testOutOfOrderPuts	test/com/sleepycat/je/rep/vlsn/VLSNIndexTest.java	Populate a vlsnIndex, and retrieve mappings.	PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_out_of_order_puts	small	medium	name-match heuristic; 2 candidate Noxu tests
com/sleepycat/je/rep/vlsn	VLSNIndexTest	testTruncateTailOutOfOrder	test/com/sleepycat/je/rep/vlsn/VLSNIndexTest.java	VLSN puts are done outside of the log write latch, and can therefore show up out of order, which can result in gaps in the VLSN bucket sequence.	NOT-PORTED			large	medium	no matching test by name (snake=truncate_tail_out_of_order); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNIndexTest	testDatabasePruning	test/com/sleepycat/je/rep/vlsn/VLSNIndexTest.java	Exercise pruning the database tail in a vlsn index that has a gap in the buckets.	NOT-PORTED			large	medium	no matching test by name (snake=database_pruning); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNIndexTest	testNonContiguousBucketSmallHoles	test/com/sleepycat/je/rep/vlsn/VLSNIndexTest.java	Check that it's possible to get GTE and LTE buckets for vlsnVal.	PORTED-EQUIVALENT	crates/noxu-rep/tests/je_vlsn_index_test.rs	test_non_contiguous_bucket_small_holes	large	medium	wave-6 port
com/sleepycat/je/rep/vlsn	VLSNIndexTest	testNonContiguousBucketLargeHoles	test/com/sleepycat/je/rep/vlsn/VLSNIndexTest.java	Check that it's possible to get GTE and LTE buckets for vlsnVal.	PORTED-EQUIVALENT	crates/noxu-rep/tests/je_vlsn_index_test.rs	test_non_contiguous_bucket_large_holes	large	medium	wave-6 port
com/sleepycat/je/rep/vlsn	VLSNIndexTest	testNonContiguousGhostBucket	test/com/sleepycat/je/rep/vlsn/VLSNIndexTest.java	Check that it's possible to get GTE and LTE buckets for vlsnVal.	NOT-PORTED			large	medium	no matching test by name (snake=non_contiguous_ghost_bucket); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNIndexTest	testSR20726GTESearch	test/com/sleepycat/je/rep/vlsn/VLSNIndexTest.java	Tests a timing window when a VLSNIndex flush occurs during a call to VLSNIndex.getGTEBucket, which resulted in a "Can't Find GTE Bucket for VLSN XXX" error.	NOT-PORTED			large	medium	no matching test by name (snake=sr20726_gte_search); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNIndexTruncateTest	testHeadTruncateManyFiles	test/com/sleepycat/je/rep/vlsn/VLSNIndexTruncateTest.java	Test head truncate extensively.	NOT-PORTED			medium	medium	no matching test by name (snake=head_truncate_many_files); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNIndexTruncateTest	testHeadTruncateSeveralFiles	test/com/sleepycat/je/rep/vlsn/VLSNIndexTruncateTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=head_truncate_several_files); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNIndexTruncateTest	testHeadTruncateoutOfOrderMappings	test/com/sleepycat/je/rep/vlsn/VLSNIndexTruncateTest.java	Make the first vlsn in every file go out of order, and therefore be skipped.	NOT-PORTED			large	medium	no matching test by name (snake=head_truncateout_of_order_mappings); behaviour-level check needed
com/sleepycat/je/rep/vlsn	VLSNIndexTruncateTest	testTailTruncate	test/com/sleepycat/je/rep/vlsn/VLSNIndexTruncateTest.java	Test tail truncate extensively.	NOT-PORTED			medium	medium	no matching test by name (snake=tail_truncate); behaviour-level check needed
