je_package	je_class	je_test_method	je_test_path	je_test_doc	noxu_status	noxu_test_path	noxu_test_method	effort_estimate	priority	notes
com/sleepycat/je/recovery	CheckSplitsTest	testBasicInsertDups	test/com/sleepycat/je/recovery/CheckSplitsTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=basic_insert_dups); behaviour-level check needed
com/sleepycat/je/recovery	CheckSplitsTest	testSplitPropagation	test/com/sleepycat/je/recovery/CheckSplitsTest.java	SR #10715 Splits must propagate up the tree at split time to avoid logging inconsistent versions of ancestor INs.	NOT-PORTED			large	critical	no matching test by name (snake=split_propagation); behaviour-level check needed
com/sleepycat/je/recovery	CheckSplitsTest	testBINSplitDuringDINReplay	test/com/sleepycat/je/recovery/CheckSplitsTest.java	[#13435] Checks that a DIN can be replayed with a full BIN parent.	NOT-PORTED			large	critical	no matching test by name (snake=bin_split_during_din_replay); behaviour-level check needed
com/sleepycat/je/recovery	CheckSplitsTest	testBINSplitDuringDeletedDINReplay	test/com/sleepycat/je/recovery/CheckSplitsTest.java	[#13435] Checks that recovering a DIN causes a BIN split when needed.	NOT-PORTED			large	critical	no matching test by name (snake=bin_split_during_deleted_din_replay); behaviour-level check needed
com/sleepycat/je/recovery	CheckpointActivationTest	testLogSizeBasedCheckpoints	test/com/sleepycat/je/recovery/CheckpointActivationTest.java	Write elements to the log, check that the right number of checkpoints ran.	NOT-PORTED			large	critical	no matching test by name (snake=log_size_based_checkpoints); behaviour-level check needed
com/sleepycat/je/recovery	CheckpointActivationTest	testApiCalls	test/com/sleepycat/je/recovery/CheckpointActivationTest.java	Write elements to the log, check that the right number of checkpoints ran.	NOT-PORTED			large	critical	no matching test by name (snake=api_calls); behaviour-level check needed
com/sleepycat/je/recovery	DbConfigUpdateRecoveryTest	testTransactional	test/com/sleepycat/je/recovery/DbConfigUpdateRecoveryTest.java		PORTED-EQUIVALENT	crates/noxu-log/src/entry_type.rs	test_transactional	small	critical	name-match heuristic
com/sleepycat/je/recovery	DbConfigUpdateRecoveryTest	testNonTransactional	test/com/sleepycat/je/recovery/DbConfigUpdateRecoveryTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=non_transactional); behaviour-level check needed
com/sleepycat/je/recovery	LNSlotReuseTest	testLNSlotReuse	test/com/sleepycat/je/recovery/LNSlotReuseTest.java	This test was motivated by SR [#17770], which had to do with the fact recovery redos were not appropriately clearing the known deleted and pending deleted fields in the BIN.	NOT-PORTED			large	critical	no matching test by name (snake=ln_slot_reuse); behaviour-level check needed
com/sleepycat/je/recovery	Level2SplitBugTest	testLevel2SplitBug	test/com/sleepycat/je/recovery/Level2SplitBugTest.java		NOT-PORTED			large	critical	no matching test by name (snake=level2_split_bug); behaviour-level check needed
com/sleepycat/je/recovery	MultiEnvTest	testNodeIdsAfterRecovery	test/com/sleepycat/je/recovery/MultiEnvTest.java		NOT-PORTED			large	critical	no matching test by name (snake=node_ids_after_recovery); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryAbortTest	testBasic	test/com/sleepycat/je/recovery/RecoveryAbortTest.java	Insert data into several dbs, then abort.	PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_basic	small	critical	name-match heuristic
com/sleepycat/je/recovery	RecoveryAbortTest	testInserts	test/com/sleepycat/je/recovery/RecoveryAbortTest.java	Test insert/abort with no duplicates.	PORTED-EQUIVALENT	crates/noxu-db/tests/je_recovery_test.rs	recovery_abort_test_inserts_three_phase_no_dups	medium	critical	wave9-c port; INCompressorQueue drain step omitted (no equivalent public probe)
com/sleepycat/je/recovery	RecoveryAbortTest	testMix	test/com/sleepycat/je/recovery/RecoveryAbortTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=mix); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryAbortTest	testSR13726	test/com/sleepycat/je/recovery/RecoveryAbortTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=sr13726); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryAbortTest	testSR9465Part1	test/com/sleepycat/je/recovery/RecoveryAbortTest.java	Test insert/abort with no duplicates.	PORTED-PARTIAL	crates/noxu-db/tests/je_recovery_sr_test.rs	sr9465_part1_delete_reinsert_abort_restores_no_dups	medium	critical	Wave 4-B; #[ignore] - surfaced NOXU-BUG: aborted delete-then-reinsert corrupts BIN; ~half of records lost post-abort
com/sleepycat/je/recovery	RecoveryAbortTest	testSR9465Part2	test/com/sleepycat/je/recovery/RecoveryAbortTest.java		PORTED-PARTIAL	crates/noxu-db/tests/je_recovery_sr_test.rs	sr9465_part2_delete_reinsert_redelete_abort_restores_no_dups	medium	critical	Wave 4-B; #[ignore] - same NOXU-BUG as Part 1
com/sleepycat/je/recovery	RecoveryAbortTest	testSR9752Part1	test/com/sleepycat/je/recovery/RecoveryAbortTest.java		PORTED-EQUIVALENT	crates/noxu-db/tests/je_recovery_sr_test.rs	sr9752_part1_abort_after_committed_write_reverts_no_dups	medium	critical	Wave 4-B; PASSES - basic abort-overwrite + recovery works
com/sleepycat/je/recovery	RecoveryAbortTest	testSR9752Part2	test/com/sleepycat/je/recovery/RecoveryAbortTest.java		PORTED-PARTIAL	crates/noxu-db/tests/je_recovery_sr_test.rs	sr9752_part2_abort_after_committed_dups_reverts_with_dups	medium	critical	Wave 4-B; #[ignore] - surfaced NOXU-BUG: aborted dup inserts persist (no rollback for dup put)
com/sleepycat/je/recovery	RecoveryAbortTest	testDbCreateRemove	test/com/sleepycat/je/recovery/RecoveryAbortTest.java	Insert dbs, commit some, abort some.	NOT-PORTED			medium	critical	no matching test by name (snake=db_create_remove); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryCheckpointTest	testEmptyCheckpoint	test/com/sleepycat/je/recovery/RecoveryCheckpointTest.java	Run checkpoints on empty dbs.	NOT-PORTED			large	critical	no matching test by name (snake=empty_checkpoint); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryCheckpointTest	testNoCheckpointOnOpenSR11861	test/com/sleepycat/je/recovery/RecoveryCheckpointTest.java	Run checkpoints on empty dbs.	NOT-PORTED			large	critical	no matching test by name (snake=no_checkpoint_on_open_sr11861); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryCheckpointTest	testBinDelta	test/com/sleepycat/je/recovery/RecoveryCheckpointTest.java	Test checkpoints that end up using BIN-deltas -- the recovery must work.	NOT-PORTED			large	critical	no matching test by name (snake=bin_delta); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryCheckpointTest	testActiveWhileCheckpointing	test/com/sleepycat/je/recovery/RecoveryCheckpointTest.java	Test the rollback of transactions that are active during a checkpoint.	NOT-PORTED			large	critical	no matching test by name (snake=active_while_checkpointing); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryCheckpointTest	testSR11293	test/com/sleepycat/je/recovery/RecoveryCheckpointTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=sr11293); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryCheckpointTest	testReadOnlyCheckpoint	test/com/sleepycat/je/recovery/RecoveryCheckpointTest.java	The sequence between the two tester threads is: tester2: write 1/1 into the database.	NOT-PORTED			large	critical	no matching test by name (snake=read_only_checkpoint); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryDeleteTest	testDeleteAllAndCompress	test/com/sleepycat/je/recovery/RecoveryDeleteTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=delete_all_and_compress); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryDeltaTest	testCompress	test/com/sleepycat/je/recovery/RecoveryDeltaTest.java	Test the interaction of compression and deltas.	NOT-PORTED			medium	critical	no matching test by name (snake=compress); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryDeltaTest	testRecoveryDelta	test/com/sleepycat/je/recovery/RecoveryDeltaTest.java	Test a recovery that processes deltas.	NOT-PORTED			large	critical	no matching test by name (snake=recovery_delta); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryDeltaTest	testKnownDeleted	test/com/sleepycat/je/recovery/RecoveryDeltaTest.java	This test checks that reconstituting the bin deals properly with the knownDeleted flag insert key1, abort, checkpoint, -- after abort, childref KD = true; insert key1, commit, -- after commit, childre	PORTED-EQUIVALENT	crates/noxu-tree/src/entry_states.rs	test_known_deleted	small	critical	name-match heuristic
com/sleepycat/je/recovery	RecoveryDeltaTest	testEvictedDelta	test/com/sleepycat/je/recovery/RecoveryDeltaTest.java	Checks that BIN-deltas written by eviction (non-provisionally) are applied properly by recovery.	NOT-PORTED			large	critical	no matching test by name (snake=evicted_delta); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryDuplicatesTest	testDuplicates	test/com/sleepycat/je/recovery/RecoveryDuplicatesTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=duplicates); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryDuplicatesTest	testDuplicatesWithDeletion	test/com/sleepycat/je/recovery/RecoveryDuplicatesTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=duplicates_with_deletion); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryDuplicatesTest	testDuplicatesWithAllDeleted	test/com/sleepycat/je/recovery/RecoveryDuplicatesTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=duplicates_with_all_deleted); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryEdgeTest	testNoLogFiles	test/com/sleepycat/je/recovery/RecoveryEdgeTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=no_log_files); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryEdgeTest	testDbId	test/com/sleepycat/je/recovery/RecoveryEdgeTest.java	Test setting of the database ids in recovery.	NOT-PORTED			large	critical	no matching test by name (snake=db_id); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryEdgeTest	testNodeId	test/com/sleepycat/je/recovery/RecoveryEdgeTest.java	Test setting the node ids in recovery.	NOT-PORTED			large	critical	no matching test by name (snake=node_id); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryEdgeTest	testTxnId	test/com/sleepycat/je/recovery/RecoveryEdgeTest.java	Test setting the txn id.	NOT-PORTED			medium	critical	no matching test by name (snake=txn_id); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryEdgeTest	testNonTxnalDb	test/com/sleepycat/je/recovery/RecoveryEdgeTest.java	Test writing a non-transactional db in a transactional environment.	NOT-PORTED			medium	critical	no matching test by name (snake=non_txnal_db); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryEdgeTest	testBadChecksum	test/com/sleepycat/je/recovery/RecoveryEdgeTest.java	Test that we can recover with a bad checksum.	NOT-PORTED			medium	critical	no matching test by name (snake=bad_checksum); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryEdgeTest	testBadChecksumReadOnlyReadPastLastFile	test/com/sleepycat/je/recovery/RecoveryEdgeTest.java	Another bad checksum test.	NOT-PORTED			medium	critical	no matching test by name (snake=bad_checksum_read_only_read_past_last_file); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryEdgeTest	testNoCheckpointEnd	test/com/sleepycat/je/recovery/RecoveryEdgeTest.java	Test that we can recover with no checkpoint end	NOT-PORTED			large	critical	no matching test by name (snake=no_checkpoint_end); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryTest	testBasic	test/com/sleepycat/je/recovery/RecoveryTest.java	Basic insert, delete data.	PORTED-EQUIVALENT	crates/noxu-db/tests/je_recovery_test.rs	recovery_basic_insert_delete_modify_round_trip	small	critical	Wave 4-B; collapsed with testBasicFewerCheckpoints
com/sleepycat/je/recovery	RecoveryTest	testBasicRecoveryWithBtreeComparator	test/com/sleepycat/je/recovery/RecoveryTest.java	Basic insert, delete data with BtreeComparator	NOT-PORTED			large	critical	no matching test by name (snake=basic_recovery_with_btree_comparator); behaviour-level check needed
com/sleepycat/je/recovery	RecoveryTest	testDuplicateOverwrite	test/com/sleepycat/je/recovery/RecoveryTest.java	Test that put(OVERWRITE) works correctly with duplicates.	PORTED-EQUIVALENT	crates/noxu-db/tests/je_recovery_test.rs	recovery_duplicate_overwrite_dedups_exact	medium	critical	Wave 4-B
com/sleepycat/je/recovery	RecoveryTest	testBasicFewerCheckpoints	test/com/sleepycat/je/recovery/RecoveryTest.java	Basic insert, delete data.	PORTED-EQUIVALENT	crates/noxu-db/tests/je_recovery_test.rs	recovery_basic_insert_delete_modify_round_trip	large	critical	Wave 4-B; same Rust fn as testBasic
com/sleepycat/je/recovery	RecoveryTest	testSR8984Part1	test/com/sleepycat/je/recovery/RecoveryTest.java		PORTED-EQUIVALENT	crates/noxu-db/tests/je_recovery_test.rs	recovery_sr8984_part1_same_key_dups_no_resurrect	medium	critical	Wave 4-B; spirit port - Noxu drops checkpoint suppression, asserts deleted record stays deleted across recovery
com/sleepycat/je/recovery	RecoveryTest	testSR8984Part2	test/com/sleepycat/je/recovery/RecoveryTest.java		PORTED-EQUIVALENT	crates/noxu-db/tests/je_recovery_test.rs	recovery_sr8984_part2_different_key_dups_no_resurrect	medium	critical	Wave 4-B; spirit port - same as Part 1, sameKey=false
com/sleepycat/je/recovery	RecoveryTest	testBasicDeleteAll	test/com/sleepycat/je/recovery/RecoveryTest.java	Insert data, delete all data into several dbs.	PORTED-EQUIVALENT	crates/noxu-db/tests/je_recovery_test.rs	recovery_basic_delete_all_no_resurrect	medium	critical	wave9-c port; single-db variant of multi-db JE original
com/sleepycat/je/recovery	Rollback2PCTest	testSR16375	test/com/sleepycat/je/recovery/Rollback2PCTest.java	Test that getXATransaction does not return a prepared txn.	NOT-PORTED			medium	critical	no matching test by name (snake=sr16375); behaviour-level check needed
com/sleepycat/je/recovery	Rollback2PCTest	testLogCleanAfterRollbackPrepared	test/com/sleepycat/je/recovery/Rollback2PCTest.java	Verifies a bug fix to a problem that occurs when aborting a prepared txn after recovery.	NOT-PORTED			large	critical	no matching test by name (snake=log_clean_after_rollback_prepared); behaviour-level check needed
com/sleepycat/je/recovery	RollbackTrackerTest	testGoodNestedLogs	test/com/sleepycat/je/recovery/RollbackTrackerTest.java	This valid log has a four level nested rollback period	NOT-PORTED			large	critical	no matching test by name (snake=good_nested_logs); behaviour-level check needed
com/sleepycat/je/recovery	RollbackTrackerTest	testGoodLogs	test/com/sleepycat/je/recovery/RollbackTrackerTest.java	This valid log has multiple rollback periods and rollback periods with and without rollback end.	NOT-PORTED			large	critical	no matching test by name (snake=good_logs); behaviour-level check needed
com/sleepycat/je/recovery	RollbackTrackerTest	testGoodCkptStart	test/com/sleepycat/je/recovery/RollbackTrackerTest.java	This valid log has rollback periods before checkpoint start.	NOT-PORTED			large	critical	no matching test by name (snake=good_ckpt_start); behaviour-level check needed
com/sleepycat/je/recovery	RollbackTrackerTest	testBadIntersection	test/com/sleepycat/je/recovery/RollbackTrackerTest.java	Bad log - two rollback periods intersect.	NOT-PORTED			large	critical	no matching test by name (snake=bad_intersection); behaviour-level check needed
com/sleepycat/je/recovery	RollbackTrackerTest	testBadCommitInRollbackPeriod	test/com/sleepycat/je/recovery/RollbackTrackerTest.java	Bad log - a commit entry is in the rollback period.	NOT-PORTED			large	critical	no matching test by name (snake=bad_commit_in_rollback_period); behaviour-level check needed
