je_package	je_class	je_test_method	je_test_path	je_test_doc	noxu_status	noxu_test_path	noxu_test_method	effort_estimate	priority	notes
com/sleepycat/je/tree	DupConvertTest	testNoPreUpgradeDups	test/com/sleepycat/je/tree/DupConvertTest.java	Open a log with DBINs/DINs in the last checkpoint.	NOT-PORTED			large	critical	no matching test by name (snake=no_pre_upgrade_dups); behaviour-level check needed
com/sleepycat/je/tree	DupConvertTest	testNoPreUpgradeDeltas	test/com/sleepycat/je/tree/DupConvertTest.java	Open a log with deltas in the last checkpoint.	NOT-PORTED			large	critical	no matching test by name (snake=no_pre_upgrade_deltas); behaviour-level check needed
com/sleepycat/je/tree	FetchWithNoLatchTest	testSplit1	test/com/sleepycat/je/tree/FetchWithNoLatchTest.java		NOT-PORTED			large	critical	no matching test by name (snake=split1); behaviour-level check needed
com/sleepycat/je/tree	FetchWithNoLatchTest	testSplit2	test/com/sleepycat/je/tree/FetchWithNoLatchTest.java		NOT-PORTED			large	critical	no matching test by name (snake=split2); behaviour-level check needed
com/sleepycat/je/tree	FetchWithNoLatchTest	testSplit3	test/com/sleepycat/je/tree/FetchWithNoLatchTest.java		NOT-PORTED			large	critical	no matching test by name (snake=split3); behaviour-level check needed
com/sleepycat/je/tree	FetchWithNoLatchTest	testSplit4	test/com/sleepycat/je/tree/FetchWithNoLatchTest.java		NOT-PORTED			large	critical	no matching test by name (snake=split4); behaviour-level check needed
com/sleepycat/je/tree	GetParentNodeTest	testBasic	test/com/sleepycat/je/tree/GetParentNodeTest.java	Test getParentINForChildIN and GetParentBINForChildLN painstakingly on a hand constructed tree.	PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_basic	small	critical	name-match heuristic
com/sleepycat/je/tree	INKeyRepTest	testINBasic	test/com/sleepycat/je/tree/INKeyRepTest.java	Test use of the representations at the IN level.	NOT-PORTED			medium	critical	no matching test by name (snake=in_basic); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testDINEvict	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=din_evict); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testINMutate	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=in_mutate); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testINMutatePrefix	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=in_mutate_prefix); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testBasic	test/com/sleepycat/je/tree/INKeyRepTest.java		PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_basic	small	critical	name-match heuristic
com/sleepycat/je/tree	INKeyRepTest	testDefaultKeyVals	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=default_key_vals); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testMaxKeyVals	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=max_key_vals); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testMaxKeyMutation	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=max_key_mutation); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testRampUp	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=ramp_up); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testShiftEntries	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=shift_entries); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testKeySizeChange_IN_updateEntry	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=key_size_change_in_update_entry); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testKeySizeChange_IN_updateNode1	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=key_size_change_in_update_node1); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testKeySizeChange_IN_updateNode2	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=key_size_change_in_update_node2); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testKeySizeChange_IN_updateNode3	test/com/sleepycat/je/tree/INKeyRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=key_size_change_in_update_node3); behaviour-level check needed
com/sleepycat/je/tree	INKeyRepTest	testCompareKeys	test/com/sleepycat/je/tree/INKeyRepTest.java		PORTED-EQUIVALENT	crates/noxu-tree/src/in_node.rs	test_compare_keys	small	critical	name-match heuristic
com/sleepycat/je/tree	INTargetRepTest	testINs	test/com/sleepycat/je/tree/INTargetRepTest.java	Test use of the representations at the IN level.	NOT-PORTED			medium	critical	no matching test by name (snake=i_ns); behaviour-level check needed
com/sleepycat/je/tree	INTargetRepTest	testBasic	test/com/sleepycat/je/tree/INTargetRepTest.java		PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_basic	small	critical	name-match heuristic
com/sleepycat/je/tree	INTargetRepTest	testCompact	test/com/sleepycat/je/tree/INTargetRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=compact); behaviour-level check needed
com/sleepycat/je/tree	INTargetRepTest	testRampUpDown	test/com/sleepycat/je/tree/INTargetRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=ramp_up_down); behaviour-level check needed
com/sleepycat/je/tree	INTargetRepTest	testRandomEntries	test/com/sleepycat/je/tree/INTargetRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=random_entries); behaviour-level check needed
com/sleepycat/je/tree	INTargetRepTest	testShiftEntries	test/com/sleepycat/je/tree/INTargetRepTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=shift_entries); behaviour-level check needed
com/sleepycat/je/tree	INTest	testFindEntry	test/com/sleepycat/je/tree/INTest.java		PORTED-EQUIVALENT	crates/noxu-tree/src/tree.rs	test_find_entry	small	critical	name-match heuristic
com/sleepycat/je/tree	INTest	testInsertEntry	test/com/sleepycat/je/tree/INTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=insert_entry); behaviour-level check needed
com/sleepycat/je/tree	INTest	testDeleteEntry	test/com/sleepycat/je/tree/INTest.java		PORTED-EQUIVALENT	crates/noxu-tree/src/bin.rs	test_delete_entry	small	critical	name-match heuristic; 2 candidate Noxu tests
com/sleepycat/je/tree	KeyPrefixTest	testPrefixBasic	test/com/sleepycat/je/tree/KeyPrefixTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=prefix_basic); behaviour-level check needed
com/sleepycat/je/tree	KeyPrefixTest	testPrefixManyRandom	test/com/sleepycat/je/tree/KeyPrefixTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=prefix_many_random); behaviour-level check needed
com/sleepycat/je/tree	KeyPrefixTest	testPrefixManySequential	test/com/sleepycat/je/tree/KeyPrefixTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=prefix_many_sequential); behaviour-level check needed
com/sleepycat/je/tree	KeyPrefixTest	testRLEComparator	test/com/sleepycat/je/tree/KeyPrefixTest.java	Tests use of an RLE based comparator function	NOT-PORTED			medium	critical	no matching test by name (snake=rle_comparator); behaviour-level check needed
com/sleepycat/je/tree	KeyPrefixTest	testLeadingLengthKeys	test/com/sleepycat/je/tree/KeyPrefixTest.java	Tests key prefixing with a key comparator that causes keys to be sorted such that the first and last keys in a range do not represent the first last values if instead they were sorted byte-by-byte.	NOT-PORTED			medium	critical	no matching test by name (snake=leading_length_keys); behaviour-level check needed
com/sleepycat/je/tree	KeyTest	testKeyPrefixer	test/com/sleepycat/je/tree/KeyTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=key_prefixer); behaviour-level check needed
com/sleepycat/je/tree	KeyTest	testKeyPrefixSubsetting	test/com/sleepycat/je/tree/KeyTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=key_prefix_subsetting); behaviour-level check needed
com/sleepycat/je/tree	KeyTest	testKeyComparisonPerformance	test/com/sleepycat/je/tree/KeyTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=key_comparison_performance); behaviour-level check needed
com/sleepycat/je/tree	KeyTest	testKeyComparison	test/com/sleepycat/je/tree/KeyTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=key_comparison); behaviour-level check needed
com/sleepycat/je/tree	LSNArrayTest	testPutGetElement	test/com/sleepycat/je/tree/LSNArrayTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=put_get_element); behaviour-level check needed
com/sleepycat/je/tree	LSNArrayTest	testOverflow	test/com/sleepycat/je/tree/LSNArrayTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=overflow); behaviour-level check needed
com/sleepycat/je/tree	LSNArrayTest	testFileOffsetGreaterThan3Bytes	test/com/sleepycat/je/tree/LSNArrayTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=file_offset_greater_than3_bytes); behaviour-level check needed
com/sleepycat/je/tree	MemorySizeTest	testKeyPrefixChange	test/com/sleepycat/je/tree/MemorySizeTest.java	Check maintenance of the memory size count within nodes.	NOT-PORTED			medium	critical	no matching test by name (snake=key_prefix_change); behaviour-level check needed
com/sleepycat/je/tree	MemorySizeTest	testMemSizeMaintenanceDups	test/com/sleepycat/je/tree/MemorySizeTest.java	Check maintenance of the memory size count within nodes.	NOT-PORTED			medium	critical	no matching test by name (snake=mem_size_maintenance_dups); behaviour-level check needed
com/sleepycat/je/tree	MemorySizeTest	testSlotReuseMaintenance	test/com/sleepycat/je/tree/MemorySizeTest.java	Check maintenance of the memory size count within nodes.	NOT-PORTED			medium	critical	no matching test by name (snake=slot_reuse_maintenance); behaviour-level check needed
com/sleepycat/je/tree	ReleaseLatchesTest	testCheckLatchLeaks	test/com/sleepycat/je/tree/ReleaseLatchesTest.java	@excludeDualMode Check that latches are release properly even if we run into read errors.	NOT-PORTED			medium	critical	no matching test by name (snake=check_latch_leaks); behaviour-level check needed
com/sleepycat/je/tree	SR13034Test	testSR13034	test/com/sleepycat/je/tree/SR13034Test.java		NOT-PORTED			medium	critical	no matching test by name (snake=sr13034); behaviour-level check needed
com/sleepycat/je/tree	SR13126Test	testSR13126	test/com/sleepycat/je/tree/SR13126Test.java		NOT-PORTED			medium	critical	no matching test by name (snake=sr13126); behaviour-level check needed
com/sleepycat/je/tree	SR13126Test	testTransactionRunner	test/com/sleepycat/je/tree/SR13126Test.java		NOT-PORTED			medium	critical	no matching test by name (snake=transaction_runner); behaviour-level check needed
com/sleepycat/je/tree	SplitRace_SR11144Test	testSplitRootRace	test/com/sleepycat/je/tree/SplitRace_SR11144Test.java		NOT-PORTED			large	critical	no matching test by name (snake=split_root_race); behaviour-level check needed
com/sleepycat/je/tree	SplitTest	test0Split	test/com/sleepycat/je/tree/SplitTest.java	Test splits on a case where the 0th entry gets promoted.	NOT-PORTED			large	critical	no matching test by name (snake=0_split); behaviour-level check needed
com/sleepycat/je/tree	SplitTest	testSplitOverSizedNode	test/com/sleepycat/je/tree/SplitTest.java	Tests a fix to a bug [#24917] where splits could fail with ArrayIndexOutOfBoundsException when reducing the fanout.	NOT-PORTED			large	critical	no matching test by name (snake=split_over_sized_node); behaviour-level check needed
com/sleepycat/je/tree	TreeTest	testSimpleTreeCreation	test/com/sleepycat/je/tree/TreeTest.java	Rudimentary insert/retrieve test.	NOT-PORTED			medium	critical	no matching test by name (snake=simple_tree_creation); behaviour-level check needed
com/sleepycat/je/tree	TreeTest	testMultipleInsertRetrieve0	test/com/sleepycat/je/tree/TreeTest.java	Slightly less rudimentary test inserting a handfull of keys and LN's.	NOT-PORTED			medium	critical	no matching test by name (snake=multiple_insert_retrieve0); behaviour-level check needed
com/sleepycat/je/tree	TreeTest	testMultipleInsertRetrieve1	test/com/sleepycat/je/tree/TreeTest.java	Insert a bunch of keys and test that they retrieve back ok.	NOT-PORTED			medium	critical	no matching test by name (snake=multiple_insert_retrieve1); behaviour-level check needed
com/sleepycat/je/tree	TreeTest	testCountAndValidateKeys	test/com/sleepycat/je/tree/TreeTest.java	Create a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=count_and_validate_keys); behaviour-level check needed
com/sleepycat/je/tree	TreeTest	testCountAndValidateKeysBackwards	test/com/sleepycat/je/tree/TreeTest.java	Create a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=count_and_validate_keys_backwards); behaviour-level check needed
com/sleepycat/je/tree	TreeTest	testAscendingInsertBalance	test/com/sleepycat/je/tree/TreeTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=ascending_insert_balance); behaviour-level check needed
com/sleepycat/je/tree	TreeTest	testDescendingInsertBalance	test/com/sleepycat/je/tree/TreeTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=descending_insert_balance); behaviour-level check needed
com/sleepycat/je/tree	TreeTest	testVerify	test/com/sleepycat/je/tree/TreeTest.java	Insert a bunch of keys.	NOT-PORTED			medium	critical	no matching test by name (snake=verify); behaviour-level check needed
com/sleepycat/je/tree	ValidateSubtreeDeleteTest	testBasic	test/com/sleepycat/je/tree/ValidateSubtreeDeleteTest.java		PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_basic	small	critical	name-match heuristic
com/sleepycat/je/tree	ValidateSubtreeDeleteTest	testDuplicates	test/com/sleepycat/je/tree/ValidateSubtreeDeleteTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=duplicates); behaviour-level check needed
